maquininha_id;lojista_id;modelo;data_ativacao;status
492;367;Modelo Chip Básico;2023-04-28;Bloqueada
493;368;Modelo Chip Básico;2022-01-21;Ativa
494;368;Modelo Smart Android;2022-01-26;Inativa
495;369;Modelo Pro c/ Impressora;2021-05-13;Ativa
496;370;Modelo Pro c/ Impressora;2021-08-25;Ativa
497;371;Modelo Chip Básico;2024-04-24;Ativa
498;372;Modelo Smart Android;2024-04-29;Bloqueada
499;373;Modelo Chip Básico;2021-03-25;Ativa
500;373;Modelo Pro c/ Impressora;2021-03-24;Ativa
501;374;Modelo Pro c/ Impressora;2024-05-23;Ativa
502;375;Modelo Chip Básico;2023-08-13;Ativa
503;376;Modelo Chip Básico;2022-12-19;Ativa
504;376;Modelo Pro c/ Impressora;2022-12-15;Ativa
505;377;Modelo Chip Básico;2024-01-24;Inativa
506;377;Modelo Chip Básico;2024-01-24;Ativa
507;378;Modelo Smart Android;2021-09-27;Ativa
508;379;Modelo Pro c/ Impressora;2021-04-13;Bloqueada
509;379;Modelo Chip Básico;2021-04-11;Ativa
510;380;Modelo Chip Básico;2024-10-14;Ativa
511;380;Modelo Pro c/ Impressora;2024-10-19;Bloqueada
512;381;Modelo Smart Android;2024-01-02;Ativa
513;381;Modelo Smart Android;2024-01-11;Bloqueada
514;381;Modelo Smart Android;2024-01-08;Ativa
515;381;Modelo Pro c/ Impressora;2024-01-03;Inativa
516;382;Modelo Chip Básico;2022-03-12;Ativa
517;382;Modelo Chip Básico;2022-03-02;Bloqueada
518;383;Modelo Smart Android;2022-03-28;Ativa
519;384;Modelo Chip Básico;2023-02-28;Ativa
520;385;Modelo Chip Básico;2022-05-26;Ativa
521;385;Modelo Pro c/ Impressora;2022-05-31;Ativa
522;385;Modelo Smart Android;2022-05-23;Inativa
523;386;Modelo Chip Básico;2023-11-29;Ativa
524;386;Modelo Pro c/ Impressora;2023-11-26;Ativa
525;387;Modelo Pro c/ Impressora;2024-01-27;Ativa
526;387;Modelo Chip Básico;2024-01-30;Bloqueada
527;388;Modelo Chip Básico;2021-12-01;Ativa
528;388;Modelo Pro c/ Impressora;2021-11-28;Ativa
529;389;Modelo Chip Básico;2021-04-04;Ativa
530;390;Modelo Pro c/ Impressora;2023-06-16;Inativa
531;390;Modelo Pro c/ Impressora;2023-06-21;Inativa
532;391;Modelo Smart Android;2023-08-09;Ativa
533;391;Modelo Smart Android;2023-08-11;Ativa
534;392;Modelo Pro c/ Impressora;2024-07-26;Ativa
535;393;Modelo Chip Básico;2021-02-24;Ativa
536;393;Modelo Pro c/ Impressora;2021-02-24;Ativa
537;393;Modelo Chip Básico;2021-02-25;Bloqueada
538;393;Modelo Chip Básico;2021-02-15;Ativa
539;394;Modelo Pro c/ Impressora;2021-07-08;Ativa
540;394;Modelo Pro c/ Impressora;2021-07-12;Ativa
541;395;Modelo Chip Básico;2022-08-10;Ativa
542;396;Modelo Chip Básico;2022-09-25;Bloqueada
543;397;Modelo Chip Básico;2023-09-04;Ativa
544;398;Modelo Pro c/ Impressora;2022-04-10;Ativa
545;399;Modelo Pro c/ Impressora;2021-06-10;Ativa
546;400;Modelo Smart Android;2022-02-21;Ativa
547;401;Modelo Pro c/ Impressora;2023-05-21;Inativa
548;402;Modelo Chip Básico;2023-08-14;Ativa
549;403;Modelo Smart Android;2023-12-19;Inativa
550;404;Modelo Pro c/ Impressora;2021-12-12;Ativa
551;404;Modelo Smart Android;2021-12-03;Bloqueada
552;405;Modelo Pro c/ Impressora;2024-09-04;Inativa
553;406;Modelo Smart Android;2023-01-16;Bloqueada
554;407;Modelo Chip Básico;2024-09-27;Inativa
555;408;Modelo Chip Básico;2024-09-20;Inativa
556;409;Modelo Chip Básico;2023-09-30;Ativa
557;410;Modelo Pro c/ Impressora;2021-02-16;Ativa
558;410;Modelo Smart Android;2021-02-15;Ativa
559;410;Modelo Pro c/ Impressora;2021-02-15;Ativa
560;411;Modelo Chip Básico;2022-02-12;Inativa
561;411;Modelo Chip Básico;2022-02-14;Ativa
562;412;Modelo Pro c/ Impressora;2023-12-06;Bloqueada
563;413;Modelo Pro c/ Impressora;2022-05-07;Ativa
564;414;Modelo Chip Básico;2021-12-19;Ativa
565;414;Modelo Chip Básico;2021-12-26;Ativa
566;414;Modelo Pro c/ Impressora;2021-12-30;Ativa
567;414;Modelo Chip Básico;2021-12-25;Bloqueada
568;414;Modelo Chip Básico;2021-12-20;Inativa
569;415;Modelo Chip Básico;2022-04-06;Inativa
570;415;Modelo Pro c/ Impressora;2022-04-08;Ativa
571;415;Modelo Smart Android;2022-03-29;Ativa
572;416;Modelo Pro c/ Impressora;2021-10-20;Inativa
573;417;Modelo Chip Básico;2024-09-16;Inativa
574;418;Modelo Pro c/ Impressora;2022-01-16;Ativa
575;419;Modelo Pro c/ Impressora;2022-08-28;Inativa
576;420;Modelo Pro c/ Impressora;2022-04-14;Ativa
577;420;Modelo Pro c/ Impressora;2022-04-20;Inativa
578;421;Modelo Pro c/ Impressora;2024-10-06;Bloqueada
579;422;Modelo Smart Android;2022-03-30;Ativa
580;423;Modelo Pro c/ Impressora;2021-05-30;Bloqueada
581;424;Modelo Smart Android;2021-08-15;Ativa
582;425;Modelo Chip Básico;2023-04-20;Ativa
583;426;Modelo Smart Android;2024-06-23;Bloqueada
584;427;Modelo Chip Básico;2023-03-06;Bloqueada
585;427;Modelo Chip Básico;2023-03-07;Ativa
586;428;Modelo Chip Básico;2022-03-03;Bloqueada
587;429;Modelo Pro c/ Impressora;2023-02-08;Ativa
588;430;Modelo Chip Básico;2023-07-03;Inativa
589;431;Modelo Pro c/ Impressora;2021-09-08;Inativa
590;431;Modelo Chip Básico;2021-09-09;Inativa
591;432;Modelo Pro c/ Impressora;2021-03-05;Ativa
592;433;Modelo Chip Básico;2023-01-22;Inativa
593;434;Modelo Chip Básico;2021-02-06;Ativa
594;435;Modelo Chip Básico;2024-01-14;Bloqueada
595;435;Modelo Chip Básico;2024-01-22;Ativa
596;435;Modelo Pro c/ Impressora;2024-01-20;Ativa
597;435;Modelo Smart Android;2024-01-17;Ativa
598;435;Modelo Chip Básico;2024-01-17;Bloqueada
599;436;Modelo Pro c/ Impressora;2021-05-03;Ativa
600;437;Modelo Pro c/ Impressora;2023-09-13;Inativa
601;437;Modelo Smart Android;2023-09-25;Bloqueada
602;438;Modelo Chip Básico;2023-10-27;Ativa
603;439;Modelo Pro c/ Impressora;2022-06-18;Ativa
604;440;Modelo Pro c/ Impressora;2021-11-16;Ativa
605;441;Modelo Pro c/ Impressora;2023-04-15;Ativa
606;442;Modelo Pro c/ Impressora;2023-05-17;Ativa
607;443;Modelo Pro c/ Impressora;2022-03-13;Ativa
608;443;Modelo Pro c/ Impressora;2022-03-15;Ativa
609;444;Modelo Smart Android;2021-04-17;Ativa
610;445;Modelo Chip Básico;2024-02-08;Ativa
611;445;Modelo Pro c/ Impressora;2024-01-27;Ativa
612;446;Modelo Smart Android;2024-08-29;Ativa
613;446;Modelo Chip Básico;2024-09-07;Ativa
614;446;Modelo Pro c/ Impressora;2024-09-03;Ativa
615;447;Modelo Pro c/ Impressora;2023-02-11;Ativa
616;448;Modelo Smart Android;2022-02-16;Ativa
617;449;Modelo Chip Básico;2022-04-05;Bloqueada
618;450;Modelo Chip Básico;2023-07-12;Ativa
619;451;Modelo Smart Android;2021-10-16;Ativa
620;452;Modelo Smart Android;2023-04-19;Ativa
621;453;Modelo Chip Básico;2024-10-10;Bloqueada
622;454;Modelo Chip Básico;2023-04-27;Ativa
623;454;Modelo Chip Básico;2023-05-05;Ativa
624;455;Modelo Pro c/ Impressora;2024-09-13;Ativa
625;456;Modelo Chip Básico;2023-02-07;Bloqueada
626;456;Modelo Chip Básico;2023-02-11;Ativa
627;457;Modelo Pro c/ Impressora;2021-08-02;Ativa
628;458;Modelo Pro c/ Impressora;2024-10-11;Inativa
629;459;Modelo Smart Android;2021-01-16;Ativa
630;460;Modelo Pro c/ Impressora;2024-08-03;Ativa
631;461;Modelo Chip Básico;2024-04-24;Ativa
632;462;Modelo Chip Básico;2022-07-07;Ativa
633;463;Modelo Chip Básico;2022-10-19;Bloqueada
634;464;Modelo Chip Básico;2021-09-13;Inativa
635;465;Modelo Chip Básico;2021-03-20;Inativa
636;466;Modelo Pro c/ Impressora;2023-03-12;Ativa
637;467;Modelo Pro c/ Impressora;2022-05-01;Ativa
638;468;Modelo Smart Android;2021-07-16;Ativa
639;468;Modelo Chip Básico;2021-07-02;Inativa
640;469;Modelo Smart Android;2021-06-15;Ativa
641;470;Modelo Pro c/ Impressora;2022-12-29;Ativa
642;471;Modelo Pro c/ Impressora;2023-11-29;Ativa
643;472;Modelo Chip Básico;2021-12-04;Inativa
644;473;Modelo Pro c/ Impressora;2022-04-14;Ativa
645;474;Modelo Smart Android;2021-05-13;Bloqueada
646;474;Modelo Pro c/ Impressora;2021-05-20;Bloqueada
647;475;Modelo Chip Básico;2021-02-25;Ativa
648;476;Modelo Chip Básico;2023-12-31;Ativa
649;476;Modelo Chip Básico;2024-01-01;Ativa
650;477;Modelo Chip Básico;2022-11-22;Ativa
651;478;Modelo Smart Android;2021-05-21;Bloqueada
652;479;Modelo Chip Básico;2023-01-10;Ativa
653;480;Modelo Chip Básico;2024-04-24;Ativa
654;481;Modelo Pro c/ Impressora;2021-03-13;Ativa
655;482;Modelo Chip Básico;2024-05-28;Ativa
656;483;Modelo Chip Básico;2021-03-18;Ativa
657;484;Modelo Pro c/ Impressora;2021-08-06;Ativa
658;485;Modelo Chip Básico;2023-03-20;Inativa
659;485;Modelo Chip Básico;2023-03-31;Ativa
660;486;Modelo Pro c/ Impressora;2024-03-30;Bloqueada
661;487;Modelo Pro c/ Impressora;2022-05-12;Ativa
662;487;Modelo Chip Básico;2022-05-10;Ativa
663;488;Modelo Pro c/ Impressora;2023-03-10;Inativa
664;489;Modelo Pro c/ Impressora;2022-06-27;Ativa
665;490;Modelo Chip Básico;2021-06-22;Ativa
666;491;Modelo Smart Android;2023-09-27;Ativa
667;492;Modelo Smart Android;2021-06-02;Ativa
668;493;Modelo Pro c/ Impressora;2023-07-18;Ativa
669;494;Modelo Pro c/ Impressora;2024-08-18;Ativa
670;495;Modelo Pro c/ Impressora;2023-05-09;Bloqueada
671;496;Modelo Pro c/ Impressora;2021-04-15;Ativa
672;497;Modelo Chip Básico;2022-11-25;Ativa
673;498;Modelo Pro c/ Impressora;2021-07-10;Ativa
674;499;Modelo Chip Básico;2021-10-03;Ativa
675;500;Modelo Pro c/ Impressora;2021-10-14;Ativa
676;501;Modelo Chip Básico;2022-01-13;Bloqueada
677;502;Modelo Chip Básico;2024-09-26;Ativa
678;502;Modelo Chip Básico;2024-09-20;Bloqueada
679;503;Modelo Chip Básico;2021-01-31;Ativa
680;503;Modelo Chip Básico;2021-01-29;Ativa
681;503;Modelo Pro c/ Impressora;2021-02-10;Ativa
682;503;Modelo Pro c/ Impressora;2021-02-06;Ativa
683;504;Modelo Pro c/ Impressora;2021-05-16;Bloqueada
684;505;Modelo Pro c/ Impressora;2022-09-28;Ativa
685;506;Modelo Smart Android;2023-11-28;Inativa
686;507;Modelo Pro c/ Impressora;2021-02-11;Ativa
687;508;Modelo Pro c/ Impressora;2021-09-24;Bloqueada
688;509;Modelo Pro c/ Impressora;2021-10-03;Ativa
689;510;Modelo Pro c/ Impressora;2024-09-25;Bloqueada
690;511;Modelo Pro c/ Impressora;2024-09-10;Bloqueada
691;512;Modelo Smart Android;2023-10-28;Bloqueada
692;513;Modelo Chip Básico;2022-02-27;Ativa
693;514;Modelo Smart Android;2023-04-26;Bloqueada
694;515;Modelo Chip Básico;2021-05-29;Ativa
695;516;Modelo Chip Básico;2023-12-08;Inativa
696;517;Modelo Smart Android;2022-04-11;Ativa
697;518;Modelo Chip Básico;2021-11-02;Ativa
698;519;Modelo Smart Android;2021-05-18;Ativa
699;520;Modelo Chip Básico;2023-08-24;Ativa
700;521;Modelo Pro c/ Impressora;2021-01-24;Bloqueada
701;521;Modelo Chip Básico;2021-01-14;Ativa
702;522;Modelo Chip Básico;2023-10-14;Ativa
703;522;Modelo Chip Básico;2023-10-12;Ativa
704;523;Modelo Pro c/ Impressora;2022-11-01;Bloqueada
705;523;Modelo Smart Android;2022-10-26;Inativa
706;524;Modelo Smart Android;2023-02-12;Ativa
707;525;Modelo Chip Básico;2022-02-25;Bloqueada
708;526;Modelo Pro c/ Impressora;2022-11-13;Ativa
709;527;Modelo Smart Android;2022-09-01;Ativa
710;528;Modelo Chip Básico;2022-04-13;Inativa
711;529;Modelo Pro c/ Impressora;2024-09-21;Ativa
712;530;Modelo Smart Android;2024-04-08;Bloqueada
713;531;Modelo Chip Básico;2021-06-06;Bloqueada
714;532;Modelo Smart Android;2021-04-14;Ativa
715;533;Modelo Smart Android;2022-12-07;Inativa
716;534;Modelo Chip Básico;2021-07-06;Inativa
717;535;Modelo Chip Básico;2023-11-14;Inativa
718;536;Modelo Pro c/ Impressora;2022-02-22;Ativa
719;537;Modelo Smart Android;2022-07-08;Ativa
720;538;Modelo Chip Básico;2021-12-01;Ativa
721;539;Modelo Smart Android;2024-07-29;Bloqueada
722;540;Modelo Pro c/ Impressora;2023-10-25;Ativa
723;541;Modelo Smart Android;2024-07-24;Bloqueada
724;541;Modelo Smart Android;2024-07-18;Inativa
725;542;Modelo Chip Básico;2023-09-16;Ativa
726;542;Modelo Smart Android;2023-09-07;Inativa
727;543;Modelo Chip Básico;2023-09-02;Ativa
728;544;Modelo Pro c/ Impressora;2023-02-01;Bloqueada
729;545;Modelo Smart Android;2021-09-29;Ativa
730;545;Modelo Pro c/ Impressora;2021-10-01;Ativa
731;546;Modelo Smart Android;2023-06-30;Ativa
732;547;Modelo Pro c/ Impressora;2023-02-18;Ativa
733;548;Modelo Pro c/ Impressora;2023-08-09;Ativa
734;549;Modelo Pro c/ Impressora;2023-10-25;Inativa
735;549;Modelo Chip Básico;2023-10-16;Ativa
736;550;Modelo Chip Básico;2022-09-25;Ativa
737;551;Modelo Chip Básico;2024-07-20;Ativa
738;552;Modelo Chip Básico;2024-08-25;Ativa
739;553;Modelo Chip Básico;2023-03-16;Ativa
740;553;Modelo Chip Básico;2023-03-16;Ativa
741;554;Modelo Chip Básico;2021-06-14;Inativa
742;555;Modelo Pro c/ Impressora;2023-06-20;Bloqueada
743;556;Modelo Pro c/ Impressora;2021-11-06;Ativa
744;557;Modelo Smart Android;2023-04-18;Ativa
745;558;Modelo Chip Básico;2024-08-17;Ativa
746;559;Modelo Chip Básico;2022-03-31;Inativa
747;560;Modelo Pro c/ Impressora;2024-03-22;Ativa
748;561;Modelo Chip Básico;2022-02-19;Bloqueada
749;562;Modelo Smart Android;2024-07-12;Ativa
750;562;Modelo Chip Básico;2024-07-13;Bloqueada
751;563;Modelo Chip Básico;2023-01-20;Bloqueada
752;563;Modelo Chip Básico;2023-01-14;Inativa
753;564;Modelo Chip Básico;2021-01-28;Ativa
754;564;Modelo Chip Básico;2021-01-25;Ativa
755;565;Modelo Chip Básico;2023-01-01;Inativa
756;566;Modelo Pro c/ Impressora;2022-04-29;Ativa
757;567;Modelo Smart Android;2021-12-16;Ativa
758;568;Modelo Chip Básico;2022-12-01;Ativa
759;569;Modelo Pro c/ Impressora;2024-02-26;Ativa
760;570;Modelo Pro c/ Impressora;2023-05-25;Ativa
761;571;Modelo Pro c/ Impressora;2021-04-26;Ativa
762;572;Modelo Chip Básico;2024-10-24;Ativa
763;572;Modelo Chip Básico;2024-11-04;Ativa
764;573;Modelo Smart Android;2024-08-01;Ativa
765;573;Modelo Chip Básico;2024-07-30;Ativa
766;574;Modelo Smart Android;2021-06-22;Ativa
767;575;Modelo Chip Básico;2021-10-28;Ativa
768;576;Modelo Chip Básico;2021-08-25;Bloqueada
769;576;Modelo Smart Android;2021-09-03;Ativa
770;577;Modelo Pro c/ Impressora;2022-12-06;Inativa
771;578;Modelo Chip Básico;2021-05-09;Ativa
772;579;Modelo Chip Básico;2021-06-03;Ativa
773;579;Modelo Chip Básico;2021-05-24;Inativa
774;580;Modelo Pro c/ Impressora;2021-07-26;Ativa
775;581;Modelo Chip Básico;2021-05-03;Ativa
776;582;Modelo Chip Básico;2022-01-19;Inativa
777;582;Modelo Chip Básico;2022-01-26;Inativa
778;583;Modelo Smart Android;2023-04-03;Bloqueada
779;583;Modelo Smart Android;2023-03-29;Bloqueada
780;583;Modelo Chip Básico;2023-04-02;Ativa
781;584;Modelo Chip Básico;2024-08-04;Ativa
782;585;Modelo Smart Android;2024-03-17;Inativa
783;586;Modelo Pro c/ Impressora;2024-06-06;Ativa
784;587;Modelo Pro c/ Impressora;2024-03-15;Ativa
785;588;Modelo Smart Android;2023-11-30;Inativa
786;589;Modelo Chip Básico;2021-04-07;Ativa
787;590;Modelo Chip Básico;2024-10-25;Bloqueada
788;591;Modelo Pro c/ Impressora;2023-12-07;Inativa
789;592;Modelo Smart Android;2021-11-23;Ativa
790;593;Modelo Chip Básico;2023-11-08;Ativa
791;594;Modelo Chip Básico;2023-03-30;Ativa
792;595;Modelo Pro c/ Impressora;2024-01-11;Inativa
793;596;Modelo Pro c/ Impressora;2024-02-22;Ativa
794;597;Modelo Smart Android;2022-05-28;Ativa
795;598;Modelo Pro c/ Impressora;2021-12-05;Ativa
796;599;Modelo Chip Básico;2021-09-20;Ativa
797;599;Modelo Pro c/ Impressora;2021-09-12;Ativa
798;599;Modelo Pro c/ Impressora;2021-09-21;Ativa
799;599;Modelo Pro c/ Impressora;2021-09-16;Ativa
800;599;Modelo Pro c/ Impressora;2021-09-16;Ativa
801;600;Modelo Pro c/ Impressora;2021-08-31;Inativa
802;601;Modelo Pro c/ Impressora;2023-02-28;Ativa
803;602;Modelo Chip Básico;2023-09-30;Ativa
804;603;Modelo Pro c/ Impressora;2024-03-17;Ativa
805;604;Modelo Pro c/ Impressora;2021-07-21;Ativa
806;605;Modelo Smart Android;2021-12-22;Ativa
807;606;Modelo Chip Básico;2022-05-20;Ativa
808;607;Modelo Pro c/ Impressora;2023-09-20;Ativa
809;607;Modelo Pro c/ Impressora;2023-09-18;Ativa
810;607;Modelo Pro c/ Impressora;2023-09-29;Inativa
811;608;Modelo Chip Básico;2022-02-27;Bloqueada
812;609;Modelo Smart Android;2024-10-29;Ativa
813;610;Modelo Chip Básico;2021-05-15;Ativa
814;610;Modelo Chip Básico;2021-05-14;Inativa
815;611;Modelo Chip Básico;2024-10-30;Bloqueada
816;612;Modelo Chip Básico;2021-02-19;Ativa
817;612;Modelo Pro c/ Impressora;2021-02-17;Ativa
818;613;Modelo Chip Básico;2023-01-18;Ativa
819;614;Modelo Smart Android;2023-08-06;Ativa
820;615;Modelo Chip Básico;2021-05-12;Ativa
821;615;Modelo Chip Básico;2021-05-11;Ativa
822;616;Modelo Chip Básico;2023-08-17;Ativa
823;617;Modelo Chip Básico;2023-07-08;Ativa
824;618;Modelo Chip Básico;2023-07-08;Ativa
825;619;Modelo Pro c/ Impressora;2023-12-12;Bloqueada
826;620;Modelo Chip Básico;2023-08-28;Inativa
827;620;Modelo Smart Android;2023-09-02;Bloqueada
828;620;Modelo Smart Android;2023-09-07;Ativa
829;621;Modelo Smart Android;2024-02-19;Ativa
830;621;Modelo Chip Básico;2024-02-08;Ativa
831;622;Modelo Chip Básico;2024-04-13;Bloqueada
832;623;Modelo Chip Básico;2022-10-05;Bloqueada
833;624;Modelo Chip Básico;2023-04-24;Ativa
834;625;Modelo Pro c/ Impressora;2021-10-28;Ativa
835;626;Modelo Chip Básico;2023-09-11;Ativa
836;627;Modelo Chip Básico;2023-08-12;Ativa
837;628;Modelo Chip Básico;2023-08-23;Inativa
838;628;Modelo Smart Android;2023-08-12;Inativa
839;629;Modelo Chip Básico;2021-07-09;Inativa
840;630;Modelo Smart Android;2021-11-12;Ativa
841;630;Modelo Chip Básico;2021-11-16;Ativa
842;631;Modelo Smart Android;2023-05-14;Ativa
843;632;Modelo Pro c/ Impressora;2021-03-10;Ativa
844;633;Modelo Pro c/ Impressora;2021-04-22;Ativa
845;634;Modelo Chip Básico;2023-12-21;Inativa
846;635;Modelo Chip Básico;2024-09-14;Inativa
847;635;Modelo Pro c/ Impressora;2024-09-07;Ativa
848;636;Modelo Chip Básico;2022-09-10;Bloqueada
849;637;Modelo Chip Básico;2024-04-07;Ativa
850;638;Modelo Chip Básico;2022-08-02;Ativa
851;639;Modelo Chip Básico;2024-05-23;Bloqueada
852;640;Modelo Pro c/ Impressora;2021-11-06;Ativa
853;641;Modelo Pro c/ Impressora;2022-10-19;Ativa
854;642;Modelo Pro c/ Impressora;2023-02-07;Ativa
855;642;Modelo Smart Android;2023-02-10;Ativa
856;642;Modelo Chip Básico;2023-02-15;Ativa
857;643;Modelo Pro c/ Impressora;2023-07-02;Ativa
858;643;Modelo Pro c/ Impressora;2023-06-29;Bloqueada
859;643;Modelo Chip Básico;2023-06-23;Ativa
860;643;Modelo Pro c/ Impressora;2023-07-02;Ativa
861;643;Modelo Chip Básico;2023-07-02;Ativa
862;644;Modelo Pro c/ Impressora;2023-05-17;Ativa
863;644;Modelo Chip Básico;2023-05-05;Bloqueada
864;644;Modelo Chip Básico;2023-05-04;Bloqueada
865;644;Modelo Chip Básico;2023-05-14;Bloqueada
866;644;Modelo Pro c/ Impressora;2023-05-16;Bloqueada
867;645;Modelo Smart Android;2022-03-16;Ativa
868;646;Modelo Smart Android;2021-08-07;Inativa
869;646;Modelo Pro c/ Impressora;2021-08-09;Ativa
870;647;Modelo Chip Básico;2024-05-06;Bloqueada
871;648;Modelo Chip Básico;2021-08-09;Bloqueada
872;649;Modelo Chip Básico;2024-01-06;Inativa
873;650;Modelo Smart Android;2024-11-03;Inativa
874;651;Modelo Chip Básico;2022-05-03;Bloqueada
875;652;Modelo Chip Básico;2023-09-04;Ativa
876;653;Modelo Smart Android;2024-07-03;Inativa
877;654;Modelo Chip Básico;2021-12-19;Ativa
878;655;Modelo Chip Básico;2023-01-29;Ativa
879;656;Modelo Pro c/ Impressora;2024-01-24;Ativa
880;657;Modelo Pro c/ Impressora;2023-08-25;Ativa
881;658;Modelo Pro c/ Impressora;2021-08-20;Ativa
882;659;Modelo Smart Android;2024-07-21;Inativa
883;660;Modelo Chip Básico;2023-02-11;Bloqueada
884;661;Modelo Chip Básico;2024-08-08;Ativa
885;662;Modelo Chip Básico;2022-12-14;Ativa
886;663;Modelo Pro c/ Impressora;2023-10-12;Inativa
887;664;Modelo Chip Básico;2023-05-12;Inativa
888;665;Modelo Chip Básico;2021-07-20;Ativa
889;666;Modelo Smart Android;2022-03-20;Inativa
890;667;Modelo Pro c/ Impressora;2023-06-20;Inativa
891;668;Modelo Chip Básico;2023-04-15;Ativa
892;669;Modelo Chip Básico;2022-01-08;Inativa
893;670;Modelo Chip Básico;2022-02-18;Bloqueada
894;671;Modelo Chip Básico;2022-09-11;Ativa
895;672;Modelo Chip Básico;2021-12-03;Ativa
896;673;Modelo Chip Básico;2021-01-14;Ativa
897;674;Modelo Pro c/ Impressora;2023-05-06;Ativa
898;675;Modelo Pro c/ Impressora;2024-07-02;Inativa
899;676;Modelo Pro c/ Impressora;2021-01-21;Bloqueada
900;677;Modelo Chip Básico;2021-09-16;Ativa
901;677;Modelo Chip Básico;2021-09-09;Ativa
902;678;Modelo Smart Android;2022-10-14;Bloqueada
903;679;Modelo Chip Básico;2024-05-09;Bloqueada
904;679;Modelo Pro c/ Impressora;2024-05-01;Ativa
905;680;Modelo Smart Android;2022-12-08;Ativa
906;681;Modelo Pro c/ Impressora;2022-04-04;Ativa
907;682;Modelo Smart Android;2022-06-13;Ativa
908;683;Modelo Pro c/ Impressora;2023-01-29;Ativa
909;684;Modelo Chip Básico;2023-10-23;Inativa
910;685;Modelo Smart Android;2021-12-19;Inativa
911;686;Modelo Chip Básico;2023-07-23;Ativa
912;687;Modelo Pro c/ Impressora;2021-09-02;Inativa
913;687;Modelo Pro c/ Impressora;2021-09-06;Inativa
914;688;Modelo Chip Básico;2024-07-07;Inativa
915;689;Modelo Chip Básico;2024-08-13;Bloqueada
916;690;Modelo Chip Básico;2024-08-26;Ativa
917;691;Modelo Chip Básico;2021-02-10;Ativa
918;692;Modelo Smart Android;2024-08-13;Ativa
919;692;Modelo Pro c/ Impressora;2024-08-11;Ativa
920;693;Modelo Smart Android;2024-02-13;Ativa
921;694;Modelo Chip Básico;2022-01-15;Ativa
922;695;Modelo Chip Básico;2021-12-22;Ativa
923;696;Modelo Chip Básico;2021-07-08;Ativa
924;697;Modelo Smart Android;2023-03-15;Ativa
925;698;Modelo Pro c/ Impressora;2024-03-30;Ativa
926;699;Modelo Smart Android;2022-07-27;Inativa
927;700;Modelo Smart Android;2023-06-14;Bloqueada
928;700;Modelo Chip Básico;2023-06-20;Bloqueada
929;700;Modelo Pro c/ Impressora;2023-06-24;Ativa
930;701;Modelo Chip Básico;2022-07-12;Inativa
931;702;Modelo Pro c/ Impressora;2021-09-20;Ativa
932;703;Modelo Chip Básico;2021-03-18;Bloqueada
933;703;Modelo Chip Básico;2021-04-01;Inativa
934;703;Modelo Smart Android;2021-03-26;Inativa
935;704;Modelo Chip Básico;2023-10-05;Ativa
936;705;Modelo Pro c/ Impressora;2021-09-02;Bloqueada
937;705;Modelo Chip Básico;2021-09-15;Inativa
938;705;Modelo Chip Básico;2021-09-03;Ativa
939;705;Modelo Pro c/ Impressora;2021-09-09;Ativa
940;705;Modelo Pro c/ Impressora;2021-09-04;Ativa
941;706;Modelo Pro c/ Impressora;2023-09-23;Inativa
942;707;Modelo Chip Básico;2023-12-05;Ativa
943;708;Modelo Pro c/ Impressora;2022-01-05;Ativa
944;709;Modelo Pro c/ Impressora;2022-02-17;Ativa
